winner,loser,who_won,score
Aaron Harang,Kelly Johnson,pitcher,1
Aaron Harang,Kevin Correia,pitcher,6
Aaron Harang,Kevin Kouzmanoff,pitcher,9
Aaron Harang,Khalil Greene,pitcher,2
Aaron Harang,Kosuke Fukudome,pitcher,10
Aaron Harang,Koyie Hill,pitcher,24
Aaron Harang,Kyle Blanks,pitcher,2
Aaron Harang,Kyle Lohse,batter,3
Aaron Harang,Kyle Lohse,pitcher,2
Aaron Harang,Lance Berkman,pitcher,17
Aaron Harang,Luis Castillo,pitcher,6
Aaron Harang,Luis Valbuena,pitcher,1
Aaron Harang,Manny Parra,pitcher,18
Aaron Harang,Mark Buehrle,pitcher,7
Aaron Harang,Mark Derosa,pitcher,7
Aaron Harang,Mark Reynolds,pitcher,7
Aaron Harang,Mat Latos,pitcher,12
Aaron Harang,Matt Cain,pitcher,9
Aaron Harang,Micah Hoffpauir,pitcher,8
Aaron Harang,Michael Bourn,pitcher,15
Aaron Harang,Miguel Montero,pitcher,2
Aaron Harang,Miguel Tejada,pitcher,13
Aaron Harang,Mike Cameron,pitcher,14
Aaron Harang,Mike Fontenot,pitcher,5
Aaron Harang,Mike Pelfrey,pitcher,8
Aaron Harang,Mike Rivera,pitcher,2
Aaron Harang,Milton Bradley,pitcher,19
Aaron Harang,Nate Mclouth,pitcher,20
Aaron Harang,Nate Schierholtz,pitcher,1
Aaron Harang,Nick Hundley,pitcher,2
Aaron Harang,Nick Johnson,pitcher,9
Aaron Harang,Nyjer Morgan,pitcher,8
Aaron Harang,Pablo Sandoval,pitcher,5
Aaron Harang,Paul Konerko,pitcher,8
Aaron Harang,Pedro Feliz,pitcher,16
Aaron Harang,Prince Fielder,pitcher,3
Aaron Harang,Ramon Vazquez,pitcher,1
Aaron Harang,Randy Wells,batter,12
Aaron Harang,Randy Wells,pitcher,4
Aaron Harang,Randy Winn,pitcher,8
Aaron Harang,Raul Ibanez,pitcher,12
Aaron Harang,Rick Ankiel,pitcher,7
Aaron Harang,Ronnie Belliard,pitcher,4
Aaron Harang,Ryan Braun,pitcher,6
Aaron Harang,Ryan Church,pitcher,1
Aaron Harang,Ryan Doumit,pitcher,3
Aaron Harang,Ryan Garko,pitcher,15
Aaron Harang,Ryan Howard,pitcher,8
Aaron Harang,Ryan Ludwick,pitcher,14
Aaron Harang,Ryan Theriot,pitcher,18
Aaron Harang,Ryan Zimmerman,pitcher,15
Aaron Harang,Scott Hairston,pitcher,13
Aaron Harang,Scott Podsednik,pitcher,7
Aaron Harang,Shairon Martis,pitcher,8
Aaron Harang,Shane Victorino,pitcher,3
Aaron Harang,Shin-soo Choo,pitcher,2
Aaron Harang,Skip Schumaker,pitcher,5
Aaron Harang,Stephen Drew,pitcher,8
Aaron Harang,Tony Gwynn,pitcher,8
Aaron Harang,Travis Hafner,pitcher,2
Aaron Harang,Tyler Greene,pitcher,6
Aaron Harang,Victor Martinez,pitcher,6
Aaron Harang,Wandy Rodriguez,batter,6
Aaron Harang,Wandy Rodriguez,pitcher,16
Aaron Harang,Wil Nieves,pitcher,6
Aaron Harang,Willie Harris,pitcher,4
Aaron Harang,Yadier Molina,pitcher,3
Aaron Harang,Yunel Escobar,pitcher,1
Aaron Heilman,A. j. Pierzynski,pitcher,6
Aaron Heilman,Adam Laroche,pitcher,1
Aaron Heilman,Adam Rosales,pitcher,1
Aaron Heilman,Adam Wainwright,pitcher,2
Aaron Heilman,Alberto Gonzalez,pitcher,1
Aaron Heilman,Alcides Escobar,pitcher,2
Aaron Heilman,Alex Gonzalez,pitcher,1
Aaron Heilman,Alexei Ramírez,pitcher,1
Aaron Heilman,Andre Ethier,pitcher,1
Aaron Heilman,Andres Torres,pitcher,1
Aaron Heilman,Angel Pagan,pitcher,1
Aaron Heilman,Augie Ojeda,pitcher,1
Aaron Heilman,Bill Hall,pitcher,1
Aaron Heilman,Brad Hawpe,pitcher,7
Aaron Heilman,Brad Nelson,pitcher,6
Aaron Heilman,Brandon Inge,pitcher,6
Aaron Heilman,Brandon Moss,pitcher,1
Aaron Heilman,Brandon Phillips,pitcher,7
Aaron Heilman,Brendan Ryan,pitcher,6
Aaron Heilman,Brian Barden,pitcher,7
Aaron Heilman,Brian Bixler,pitcher,1
Aaron Heilman,Brian Schneider,pitcher,6
Aaron Heilman,Brooks Conrad,pitcher,1
Aaron Heilman,Carlos Lee,pitcher,5
Aaron Heilman,Casey Blake,pitcher,1
Aaron Heilman,Casey Mcgehee,pitcher,7
Aaron Heilman,Chad Tracy,pitcher,6
Aaron Heilman,Charlie Morton,pitcher,1
Aaron Heilman,Chris Burke,pitcher,1
Aaron Heilman,Chris Coghlan,pitcher,2
Aaron Heilman,Chris Coste,pitcher,6
Aaron Heilman,Chris Dickerson,pitcher,12
Aaron Heilman,Chris Getz,pitcher,6
Aaron Heilman,Chris Young,pitcher,6
Aaron Heilman,Cody Ross,pitcher,1
Aaron Heilman,Corey Hart,pitcher,3
Aaron Heilman,Cory Sullivan,pitcher,1
Aaron Heilman,Craig Counsell,pitcher,1
Aaron Heilman,Dan Uggla,pitcher,7
Aaron Heilman,Daniel Murphy,pitcher,1
Aaron Heilman,Darin Erstad,pitcher,1
Aaron Heilman,Dave Bush,pitcher,6
Aaron Heilman,Delmon Young,pitcher,1
Aaron Heilman,Dexter Fowler,pitcher,18
Aaron Heilman,Don Kelly,pitcher,6
Aaron Heilman,Drew Stubbs,pitcher,1
Aaron Heilman,Edgar Gonzalez,pitcher,1
Aaron Heilman,Edwin Encarnacion,pitcher,2
Aaron Heilman,Edwin Maysonet,pitcher,6
Aaron Heilman,Eli Whiteside,pitcher,6
Aaron Heilman,Emilio Bonifacio,pitcher,1
Aaron Heilman,Eric Bruntlett,pitcher,7
Aaron Heilman,Felipe Lopez,pitcher,8
Aaron Heilman,Frank Catalanotto,pitcher,1
Aaron Heilman,Franklin Morales,pitcher,6
Aaron Heilman,Garrett Atkins,pitcher,2
Aaron Heilman,Gerald Laird,pitcher,1
Aaron Heilman,Gordon Beckham,pitcher,6
Aaron Heilman,Gregor Blanco,pitcher,1
Aaron Heilman,Hanley Ramirez,pitcher,12
Aaron Heilman,Henry Blanco,pitcher,2
Aaron Heilman,Hunter Pence,pitcher,3
Aaron Heilman,Ian Stewart,pitcher,2
Aaron Heilman,Ivan Rodriguez,pitcher,12
Aaron Heilman,J. j. Hardy,pitcher,1
Aaron Heilman,Jack Wilson,pitcher,1
Aaron Heilman,James Loney,pitcher,8
Aaron Heilman,Jason Michaels,pitcher,1
Aaron Heilman,Jeff Baker,pitcher,1
Aaron Heilman,Jeff Francoeur,pitcher,2
Aaron Heilman,Jeff Keppinger,pitcher,1
Aaron Heilman,Jeremy Hermida,pitcher,6
Aaron Heilman,Jermaine Dye,pitcher,1
Aaron Heilman,Jerry Hairston,pitcher,1
Aaron Heilman,Jhonny Peralta,pitcher,7
Aaron Heilman,Jimmy Rollins,pitcher,1
Aaron Heilman,Jody Gerut,pitcher,2
Aaron Heilman,Joe Crede,pitcher,1
Aaron Heilman,Joe Thurston,pitcher,4
Aaron Heilman,Joey Votto,pitcher,6
Aaron Heilman,John Baker,pitcher,1
Aaron Heilman,John Hester,pitcher,1
Aaron Heilman,Jorge Cantu,pitcher,6
Aaron Heilman,Josh Bard,pitcher,6
Aaron Heilman,Justin Morneau,pitcher,1
Aaron Heilman,Kazuo Matsui,pitcher,2
Aaron Heilman,Kelly Johnson,pitcher,1
Aaron Heilman,Kelly Shoppach,pitcher,7
Aaron Heilman,Kevin Kouzmanoff,pitcher,2
Aaron Heilman,Khalil Greene,pitcher,1
Aaron Heilman,Kyle Blanks,pitcher,1
Aaron Heilman,Laynce Nix,pitcher,6
Aaron Heilman,Luis Castillo,pitcher,7
Aaron Heilman,Luis Cruz,pitcher,6
Aaron Heilman,Luis Rodriguez,pitcher,1
Aaron Heilman,Luis Valbuena,pitcher,1
Aaron Heilman,Marcus Thames,pitcher,1
Aaron Heilman,Mark Derosa,pitcher,6
Aaron Heilman,Mark Reynolds,pitcher,6
Aaron Heilman,Martin Prado,pitcher,1
Aaron Heilman,Matt Diaz,pitcher,2
Aaron Heilman,Matt Kata,pitcher,1
Aaron Heilman,Micah Owings,pitcher,1
Aaron Heilman,Michael Bourn,pitcher,13
Aaron Heilman,Miguel Tejada,pitcher,7
Aaron Heilman,Mike Cameron,pitcher,14
Aaron Heilman,Mike Rivera,pitcher,6
Aaron Heilman,Nate Mclouth,pitcher,1
Aaron Heilman,Nick Hundley,pitcher,6
Aaron Heilman,Orlando Hudson,pitcher,2
Aaron Heilman,Pablo Sandoval,pitcher,1
Aaron Heilman,Paul Janish,pitcher,1
Aaron Heilman,Paul Konerko,pitcher,6
Aaron Heilman,Pedro Feliz,pitcher,6
Aaron Heilman,Placido Polanco,pitcher,2
Aaron Heilman,Prince Fielder,pitcher,4
Aaron Heilman,Rafael Furcal,pitcher,1
Aaron Heilman,Raul Ibanez,pitcher,1
Aaron Heilman,Rick Ankiel,pitcher,1
Aaron Heilman,Rickie Weeks,pitcher,6
Aaron Heilman,Ronnie Belliard,pitcher,6
Aaron Heilman,Ronny Paulino,pitcher,6
Aaron Heilman,Rusty Ryal,pitcher,6
Aaron Heilman,Ryan Braun,pitcher,1
Aaron Heilman,Ryan Hanigan,pitcher,7
Aaron Heilman,Ryan Howard,pitcher,1
Aaron Heilman,Ryan Ludwick,pitcher,1
Aaron Heilman,Scott Hairston,pitcher,6
Aaron Heilman,Scott Rolen,pitcher,6
Aaron Heilman,Shane Victorino,pitcher,2
Aaron Heilman,Skip Schumaker,pitcher,3
Aaron Heilman,Todd Coffey,pitcher,6
Aaron Heilman,Tom Gorzelanny,pitcher,1
Aaron Heilman,Tony Gwynn,pitcher,7
Aaron Heilman,Trevor Crowe,pitcher,1
Aaron Heilman,Troy Tulowitzki,pitcher,6
Aaron Heilman,Victor Martinez,pitcher,1
Aaron Heilman,Wil Nieves,pitcher,2
Aaron Heilman,Willie Harris,pitcher,6
Aaron Heilman,Willy Taveras,pitcher,2
Aaron Heilman,Yadier Molina,pitcher,2
Aaron Heilman,Yovani Gallardo,pitcher,6
Aaron Heilman,Yunel Escobar,pitcher,1
Aaron Hill,A.J. Burnett,batter,20
Aaron Hill,Alfredo Aceves,batter,3
Aaron Hill,Andy Pettitte,batter,3
Aaron Hill,Anthony Ortega,batter,15
Aaron Hill,Anthony Reyes,batter,6
Aaron Hill,Armando Galarraga,batter,3
Aaron Hill,Bob McCrory,batter,2
Aaron Hill,Bobby Jenks,batter,12
Aaron Hill,Brad Penny,batter,9
Aaron Hill,Brad Ziegler,batter,3
Aaron Hill,Brandon Lyon,batter,12
Aaron Hill,Brandon McCarthy,batter,12
Aaron Hill,Brian Bannister,batter,2
Aaron Hill,Brian Bass,batter,3
Aaron Hill,Brian Bruney,batter,5
Aaron Hill,Brian Matusz,batter,3
Aaron Hill,Brian Sanches,batter,2
Aaron Hill,Bronson Arroyo,batter,14
Aaron Hill,C.J. Wilson,batter,6
Aaron Hill,Carl Pavano,batter,14
Aaron Hill,Carlos Fisher,batter,3
Aaron Hill,Chad Bradford,batter,3
Aaron Hill,Chad Gaudin,batter,3
Aaron Hill,Chien-Ming Wang,batter,3
Aaron Hill,Chris Ray,batter,5
Aaron Hill,Chris Tillman,batter,6
Aaron Hill,Cla Meredith,batter,3
Aaron Hill,Clay Buchholz,batter,18
Aaron Hill,Clay Condrey,batter,3
Aaron Hill,Clayton Richard,batter,3
Aaron Hill,Cliff Lee,batter,15
Aaron Hill,Cole Hamels,batter,6
Aaron Hill,D.J. Carrasco,batter,3
Aaron Hill,Dallas Braden,batter,22
Aaron Hill,Dan Wheeler,batter,6
Aaron Hill,Danys Baez,batter,16
Aaron Hill,David Aardsma,batter,2
Aaron Hill,David Huff,batter,12
Aaron Hill,David Price,batter,22
Aaron Hill,Dennis Sarfate,batter,6
Aaron Hill,Derek Holland,batter,9
Aaron Hill,Derek Lowe,batter,3
Aaron Hill,Doug Fister,batter,12
Aaron Hill,Dustin Nippert,batter,3
Aaron Hill,Dustin Richardson,batter,3
Aaron Hill,Eddie Guardado,batter,12
Aaron Hill,Edwar Ramirez,batter,6
Aaron Hill,Ervin Santana,batter,3
Aaron Hill,Felix Hernandez,batter,17
Aaron Hill,Fernando Cabrera,batter,6
Aaron Hill,Fernando Rodney,batter,12
Aaron Hill,Francisco Liriano,batter,6
Aaron Hill,Frank Francisco,batter,6
Aaron Hill,Gavin Floyd,batter,5
Aaron Hill,George Sherrill,batter,12
Aaron Hill,Gil Meche,batter,5
Aaron Hill,Grant Balfour,batter,2
Aaron Hill,J.A. Happ,batter,6
Aaron Hill,Jack Egbert,batter,9
Aaron Hill,Jair Jurrjens,batter,3
Aaron Hill,James Shields,batter,20
Aaron Hill,Jamey Wright,batter,2
Aaron Hill,Jamie Moyer,batter,42
Aaron Hill,Jason Berken,batter,9
Aaron Hill,Jason Bulger,batter,3
Aaron Hill,Jason Jennings,batter,3
Aaron Hill,Jeff Manship,batter,5
Aaron Hill,Jeff Niemann,batter,6
Aaron Hill,Jered Weaver,batter,12
Aaron Hill,Jeremy Guthrie,batter,8
Aaron Hill,Jim Johnson,batter,3
Aaron Hill,Joba Chamberlain,batter,24
Aaron Hill,Joe Nelson,batter,2
Aaron Hill,Joe Smith,batter,8
Aaron Hill,John Danks,batter,15
Aaron Hill,Johnny Cueto,batter,14
Aaron Hill,Jon Lester,batter,11
Aaron Hill,Jonathan Papelbon,batter,5
Aaron Hill,Jordan Zimmermann,batter,3
Aaron Hill,Jose Contreras,batter,3
Aaron Hill,Josh Beckett,batter,27
Aaron Hill,Josh Johnson,batter,6
Aaron Hill,Josh Outman,batter,17
Aaron Hill,Josh Towers,batter,6
Aaron Hill,Juan Rincon,batter,3
Aaron Hill,Justin Speier,batter,2
Aaron Hill,Justin Verlander,batter,6
Aaron Hill,Kevin Millwood,batter,15
Aaron Hill,Kevin Slowey,batter,9
Aaron Hill,Kiko Calero,batter,3
Aaron Hill,Kip Wells,batter,6
Aaron Hill,Kyle Davies,batter,17
Aaron Hill,Kyle Farnsworth,batter,3
Aaron Hill,Lance Cormier,batter,15
Aaron Hill,Manny Acosta,batter,3
Aaron Hill,Mark Buehrle,batter,5
Aaron Hill,Mark Hendrickson,batter,18
Aaron Hill,Mark Lowe,batter,12
Aaron Hill,Mark Melancon,batter,1
Aaron Hill,Matt Albers,batter,5
Aaron Hill,Matt Garza,batter,28
Aaron Hill,Matt Guerrier,batter,3
Aaron Hill,Matt Harrison,batter,3
Aaron Hill,Micah Owings,batter,9
Aaron Hill,Michael Bowden,batter,12
Aaron Hill,Michael Gonzalez,batter,6
Aaron Hill,Michael Wuertz,batter,3
Aaron Hill,Nate Robertson,batter,6
Aaron Hill,Pedro Strop,batter,2
Aaron Hill,Peter Moylan,batter,2
Aaron Hill,Phil Hughes,batter,3
Aaron Hill,Philip Humber,batter,3
Aaron Hill,R.A. Dickey,batter,3
Aaron Hill,Ramon E Ramirez,batter,3
Aaron Hill,Rich Hill,batter,12
Aaron Hill,Rick Porcello,batter,12
Aaron Hill,Ricky Nolasco,batter,3
Aaron Hill,Roberto Hernandez,batter,7
Aaron Hill,Robinson Tejeda,batter,3
Aaron Hill,Ross Detwiler,batter,2
Aaron Hill,Russ Springer,batter,3
Aaron Hill,Ryan Perry,batter,3
Aaron Hill,Ryan Rowland-Smith,batter,5
Aaron Hill,Scott Baker,batter,15
Aaron Hill,Scott Feldman,batter,5
Aaron Hill,Scott Kazmir,batter,18
Aaron Hill,Scott Lewis,batter,3
Aaron Hill,Sean Gallagher,batter,3
Aaron Hill,Sean O'Sullivan,batter,12
Aaron Hill,Sean West,batter,2
Aaron Hill,Sean White,batter,2
Aaron Hill,Sergio Mitre,batter,20
Aaron Hill,Takashi Saito,batter,3
Aaron Hill,Tim Wakefield,batter,9
Aaron Hill,Tommy Hunter,batter,2
Aaron Hill,Trevor Bell,batter,3
Aaron Hill,Trevor Cahill,batter,15
Aaron Hill,Tyler Walker,batter,3
Aaron Hill,Vin Mazzaro,batter,15
Aaron Hill,Vinnie Chulk,batter,3
Aaron Hill,Zach Miner,batter,6
Aaron Hill,Zack Greinke,batter,6
Aaron Laffey,A. j. Pierzynski,pitcher,1
Aaron Laffey,Adam Everett,pitcher,11
Aaron Laffey,Akinori Iwamura,pitcher,2
Aaron Laffey,Alberto Callaspo,pitcher,4
Aaron Laffey,Alex Gordon,pitcher,7
Aaron Laffey,Alex Rios,pitcher,2
Aaron Laffey,Alexei Ramírez,pitcher,1
Aaron Laffey,Andruw Jones,pitcher,8
Aaron Laffey,B. j. Upton,pitcher,12
Aaron Laffey,Ben Zobrist,pitcher,2
Aaron Laffey,Bill Hall,pitcher,1
Aaron Laffey,Billy Butler,pitcher,3
Aaron Laffey,Bobby Abreu,pitcher,1
Aaron Laffey,Brandon Inge,pitcher,4
Aaron Laffey,Brandon Phillips,pitcher,1
Aaron Laffey,Brendan Harris,pitcher,3
Aaron Laffey,Brent Lillibridge,pitcher,1
Aaron Laffey,Brian Anderson,pitcher,4
Aaron Laffey,Carlos Gomez,pitcher,10
Aaron Laffey,Carlos Guillen,pitcher,2
Aaron Laffey,Carlos Pena,pitcher,18
Aaron Laffey,Carlos Quentin,pitcher,10
Aaron Laffey,Cesar Izturis,pitcher,4
Aaron Laffey,Chone Figgins,pitcher,12
Aaron Laffey,Chris Getz,pitcher,6
Aaron Laffey,Chris Shelton,pitcher,14
Aaron Laffey,Chris Woodward,pitcher,3
Aaron Laffey,Coco Crisp,pitcher,13
Aaron Laffey,Curtis Granderson,pitcher,3
Aaron Laffey,David Dejesus,pitcher,11
Aaron Laffey,David Murphy,pitcher,8
Aaron Laffey,David Ortiz,pitcher,2
Aaron Laffey,Delmon Young,pitcher,8
Aaron Laffey,Denard Span,pitcher,7
Aaron Laffey,Dewayne Wise,pitcher,2
Aaron Laffey,Dioner Navarro,pitcher,3
Aaron Laffey,Dustin Pedroia,pitcher,1
Aaron Laffey,Elvis Andrus,pitcher,9
Aaron Laffey,Esteban German,pitcher,1
Aaron Laffey,Felix Pie,pitcher,8
Aaron Laffey,Franklin Gutierrez,pitcher,13
Aaron Laffey,Gabe Gross,pitcher,1
Aaron Laffey,Gary Matthews,pitcher,1
Aaron Laffey,Gerald Laird,pitcher,8
Aaron Laffey,Gordon Beckham,pitcher,5
Aaron Laffey,Hank Blalock,pitcher,2
Aaron Laffey,Howie Kendrick,pitcher,1
Aaron Laffey,Ian Kinsler,pitcher,1
Aaron Laffey,Ichiro Suzuki,pitcher,11
Aaron Laffey,J. d. Drew,pitcher,1
Aaron Laffey,Jack Hannahan,pitcher,7
Aaron Laffey,Jarrod Saltalamacchia,pitcher,2
Aaron Laffey,Jason Bartlett,pitcher,1
Aaron Laffey,Jason Bay,pitcher,7
Aaron Laffey,Jason Kubel,pitcher,24
Aaron Laffey,Jay Bruce,pitcher,6
Aaron Laffey,Jayson Nix,pitcher,10
Aaron Laffey,Jed Lowrie,pitcher,1
Aaron Laffey,Jeff Bailey,pitcher,6
Aaron Laffey,Jeff Mathis,pitcher,1
Aaron Laffey,Jermaine Dye,pitcher,2
Aaron Laffey,Jerry Hairston,pitcher,1
Aaron Laffey,Jim Thome,pitcher,6
Aaron Laffey,Joe Crede,pitcher,6
Aaron Laffey,Joe Mauer,pitcher,5
Aaron Laffey,Joey Gathright,pitcher,6
Aaron Laffey,John Buck,pitcher,1
Aaron Laffey,Jose Lopez,pitcher,10
Aaron Laffey,Jose Morales,pitcher,1
Aaron Laffey,Josh Fields,pitcher,3
Aaron Laffey,Josh Hamilton,pitcher,3
Aaron Laffey,Juan Rivera,pitcher,2
Aaron Laffey,Justin Morneau,pitcher,13
Aaron Laffey,Kendrys Morales,pitcher,1
Aaron Laffey,Kenji Johjima,pitcher,4
Aaron Laffey,Kevin Youkilis,pitcher,6
Aaron Laffey,Luke Scott,pitcher,7
Aaron Laffey,Magglio Ordonez,pitcher,9
Aaron Laffey,Maicer Izturis,pitcher,3
Aaron Laffey,Marcus Thames,pitcher,10
Aaron Laffey,Mark Teahen,pitcher,10
Aaron Laffey,Marlon Byrd,pitcher,3
Aaron Laffey,Matt Tolbert,pitcher,1
Aaron Laffey,Matt Wieters,pitcher,2
Aaron Laffey,Michael Cuddyer,pitcher,6
Aaron Laffey,Michael Saunders,pitcher,8
Aaron Laffey,Michael Young,pitcher,4
Aaron Laffey,Miguel Cabrera,pitcher,6
Aaron Laffey,Miguel Olivo,pitcher,10
Aaron Laffey,Mike Aviles,pitcher,12
Aaron Laffey,Mike Jacobs,pitcher,2
Aaron Laffey,Mike Lowell,pitcher,1
Aaron Laffey,Mike Sweeney,pitcher,1
Aaron Laffey,Nick Green,pitcher,3
Aaron Laffey,Nick Markakis,pitcher,9
Aaron Laffey,Nick Punto,pitcher,19
Aaron Laffey,Nolan Reimold,pitcher,2
Aaron Laffey,Omar Vizquel,pitcher,2
Aaron Laffey,Orlando Cabrera,pitcher,14
Aaron Laffey,Paul Konerko,pitcher,9
Aaron Laffey,Placido Polanco,pitcher,5
Aaron Laffey,Ramon Castro,pitcher,2
Aaron Laffey,Ramon Hernandez,pitcher,1
Aaron Laffey,Reggie Willits,pitcher,2
Aaron Laffey,Rob Johnson,pitcher,1
Aaron Laffey,Robert Andino,pitcher,1
Aaron Laffey,Ronny Cedeno,pitcher,10
Aaron Laffey,Russell Branyan,pitcher,16
Aaron Laffey,Ryan Langerhans,pitcher,21
Aaron Laffey,Ryan Raburn,pitcher,9
Aaron Laffey,Scott Podsednik,pitcher,7
Aaron Laffey,Tony Pena,pitcher,7
Aaron Laffey,Ty Wigginton,pitcher,1
Aaron Laffey,Tyler Flowers,pitcher,8
Aaron Laffey,Victor Martinez,pitcher,6
Aaron Laffey,Willie Bloomquist,pitcher,2
Aaron Laffey,Willy Aybar,pitcher,2
Aaron Miles,Anthony Swarzak,batter,3
Aaron Miles,Billy Buckner,batter,3
Aaron Miles,Blaine Boyer,batter,3
Aaron Miles,Braden Looper,batter,3
Aaron Miles,Charlie Haeger,batter,2
Aaron Miles,Chris Perez,batter,4
Aaron Miles,Cla Meredith,batter,3
Aaron Miles,Doug Davis,batter,3
Aaron Miles,Duaner Sanchez,batter,6
Aaron Miles,Evan Meek,batter,3
Aaron Miles,Felipe Paulino,batter,3
Aaron Miles,Glendon Rusch,batter,3
Aaron Miles,Hayden Penn,batter,5
Aaron Miles,Heath Bell,batter,3
Aaron Miles,Jason Marquis,batter,11
Aaron Miles,Jason Motte,batter,3
Aaron Miles,Jeff Suppan,batter,6
Aaron Miles,John Danks,batter,6
Aaron Miles,Jonathan Sanchez,batter,6
Aaron Miles,Kerry Wood,batter,3
Aaron Miles,Kevin Slowey,batter,3
Aaron Miles,Kyle McClellan,batter,3
Aaron Miles,Matt Capps,batter,3
Aaron Miles,Merkin Valdez,batter,3
Aaron Miles,Mike Hampton,batter,8
Aaron Miles,Mitchell Boggs,batter,3
Aaron Miles,Ricky Nolasco,batter,6
Aaron Miles,Tim Lincecum,batter,2
Aaron Miles,Todd Wellemeyer,batter,3
Aaron Miles,Trever Miller,batter,6
Aaron Miles,Wandy Rodriguez,batter,3
Aaron Miles,Yusmeiro Petit,batter,3
Aaron Poreda,A. j. Ellis,pitcher,1
Aaron Poreda,Aaron Rowand,pitcher,1
Aaron Poreda,Andre Ethier,pitcher,6
Aaron Poreda,Andres Blanco,pitcher,1
Aaron Poreda,Asdrubal Cabrera,pitcher,6
Aaron Poreda,Ben Francisco,pitcher,2
Aaron Poreda,Brayan Pena,pitcher,1
Aaron Poreda,Dexter Fowler,pitcher,2
Aaron Poreda,Gerardo Parra,pitcher,1
Aaron Poreda,Grady Sizemore,pitcher,6
Aaron Poreda,J. j. Hardy,pitcher,1
Aaron Poreda,Jamey Carroll,pitcher,1
Aaron Poreda,Jay Bruce,pitcher,2
Aaron Poreda,Jhonny Peralta,pitcher,1
Aaron Poreda,Juan Pierre,pitcher,1
Aaron Poreda,Mark Loretta,pitcher,6
Aaron Poreda,Mat Gamel,pitcher,6
Aaron Poreda,Micah Owings,pitcher,1
Aaron Poreda,Miguel Olivo,pitcher,6
Aaron Poreda,Mike Cameron,pitcher,1
Aaron Poreda,Orlando Hudson,pitcher,6
Aaron Poreda,Prince Fielder,pitcher,6
Aaron Poreda,Rafael Furcal,pitcher,1
Aaron Poreda,Ryan Braun,pitcher,6
Aaron Poreda,Ryan Garko,pitcher,3
Aaron Poreda,Shin-soo Choo,pitcher,12
Aaron Poreda,Stephen Drew,pitcher,1
Aaron Poreda,Tony Pena,pitcher,1
Aaron Poreda,Travis Ishikawa,pitcher,1
Aaron Poreda,Victor Martinez,pitcher,1
Aaron Rowand,Aaron Cook,batter,6
Aaron Rowand,Aaron Harang,batter,3
Aaron Rowand,Adam Eaton,batter,3
Aaron Rowand,Adam Russell,batter,2
Aaron Rowand,Adam Wainwright,batter,15
Aaron Rowand,Andrew Miller,batter,3
Aaron Rowand,Billy Buckner,batter,7
Aaron Rowand,Blaine Boyer,batter,2
Aaron Rowand,Bobby Parnell,batter,2
Aaron Rowand,Brian Moehler,batter,6
Aaron Rowand,Bronson Arroyo,batter,6
Aaron Rowand,Buddy Carlyle,batter,6
Aaron Rowand,Cesar Ramos,batter,3
Aaron Rowand,Chad Billingsley,batter,22
Aaron Rowand,Chad Gaudin,batter,9
Aaron Rowand,Chris Carpenter,batter,6
Aaron Rowand,Chris Smith,batter,6
Aaron Rowand,Chris Volstad,batter,12
Aaron Rowand,Clayton Mortensen,batter,1
Aaron Rowand,Clayton Richard,batter,6
Aaron Rowand,Cliff Lee,batter,6
Aaron Rowand,Cole Hamels,batter,12
Aaron Rowand,Cory Wade,batter,3
Aaron Rowand,Craig Stammen,batter,14
Aaron Rowand,Daniel Cabrera,batter,4
Aaron Rowand,Dave Bush,batter,6
Aaron Rowand,Denny Stark,batter,3
Aaron Rowand,Derek Holland,batter,12
Aaron Rowand,Doug Brocail,batter,6
Aaron Rowand,Doug Davis,batter,22
Aaron Rowand,Eddie Guardado,batter,3
Aaron Rowand,Eric Stults,batter,9
Aaron Rowand,Esmerling Vasquez,batter,3
Aaron Rowand,Felipe Paulino,batter,5
Aaron Rowand,Felix Hernandez,batter,6
Aaron Rowand,Francisco Cordero,batter,3
Aaron Rowand,Franklin Morales,batter,3
Aaron Rowand,Gio Gonzalez,batter,11
Aaron Rowand,Greg Burke,batter,3
Aaron Rowand,Guillermo Mota,batter,1
Aaron Rowand,Homer Bailey,batter,5
Aaron Rowand,J.A. Happ,batter,12
Aaron Rowand,Jake Peavy,batter,3
Aaron Rowand,Jason Hammel,batter,6
Aaron Rowand,Jason Marquis,batter,3
Aaron Rowand,Jason Motte,batter,3
Aaron Rowand,Jason Vargas,batter,12
Aaron Rowand,Jeff Fulchino,batter,7
Aaron Rowand,Jeff Samardzija,batter,6
Aaron Rowand,Jeff Suppan,batter,16
Aaron Rowand,Jeff Weaver,batter,3
Aaron Rowand,Joe Blanton,batter,7
Aaron Rowand,Joel Hanrahan,batter,12
Aaron Rowand,Joel Pineiro,batter,6
Aaron Rowand,Johan Santana,batter,18
Aaron Rowand,John Maine,batter,5
Aaron Rowand,Jon Garland,batter,6
Aaron Rowand,Jon Rauch,batter,4
Aaron Rowand,Jordan Zimmermann,batter,3
Aaron Rowand,Jorge De La Rosa,batter,3
Aaron Rowand,Jorge Julio,batter,3
Aaron Rowand,Josh Banks,batter,6
Aaron Rowand,Josh Fogg,batter,15
Aaron Rowand,Juan Carlos Oviedo,batter,3
Aaron Rowand,Juan Rincon,batter,2
Aaron Rowand,Julian Tavarez,batter,6
Aaron Rowand,Kenshin Kawakami,batter,13
Aaron Rowand,Kevin Correia,batter,33
Aaron Rowand,Kevin Millwood,batter,12
