pitch_type,pitcher_name,events,description,home_team,away_team,inning,stand,p_throws,home_score,away_score,batter_name
,"Sale, Chris",field_out,hit_into_play,ATL,TB,1,R,L,0,0,MLBAM_650490
CH,"Jameson, Drey",field_out,hit_into_play,LAD,AZ,2,R,R,2,0,MLBAM_681624
CU,"Gómez, Yoendrys",strikeout,called_strike,NYY,DET,4,L,R,5,2,MLBAM_700242
SI,"Poulin, PJ",sac_fly,hit_into_play,NYY,DET,5,L,L,5,2,MLBAM_663757
SL,"Dreyer, Jack",home_run,hit_into_play,LAD,AZ,6,R,L,5,1,MLBAM_672515
CH,"Solesky, Chase",strikeout,called_strike,MIA,WSH,9,R,R,8,9,MLBAM_694580
,"Ingram, Kolton",field_out,hit_into_play,ATL,TB,9,R,L,3,4,MLBAM_700246
,"García, Deivi",field_out,hit_into_play,MIL,SEA,6,L,R,7,3,MLBAM_686527
FF,"Stanek, Ryne",field_out,hit_into_play,NYM,STL,5,L,R,4,0,MLBAM_669357
,"Pérez, Martín",field_out,hit_into_play,ATH,CWS,1,R,L,0,2,MLBAM_805779
,"Ginn, J.T.",hit_by_pitch,hit_by_pitch,ATH,CWS,4,R,R,1,2,MLBAM_572191
,"Emanuels, Stevie",field_out,hit_into_play,ATH,CWS,8,R,R,3,8,MLBAM_686531
FF,"Fernandez, Ryan",field_out,hit_into_play,NYM,STL,5,R,R,4,0,MLBAM_624413
SI,"Zuñiga, Guillo",field_out,hit_into_play,MIN,PHI,8,R,R,0,4,MLBAM_668885
FF,"Sims, Lucas",strikeout,called_strike,MIA,WSH,7,R,R,8,8,MLBAM_667472
,"Hill, Jaden",single,hit_into_play,LAA,COL,6,R,R,3,3,MLBAM_605204
,"Lee, Dylan",field_out,hit_into_play,ATL,TB,5,L,L,2,4,MLBAM_664040
CU,"Gray, Sonny",field_out,hit_into_play,NYM,STL,1,L,R,0,0,MLBAM_596019
FF,"Sewald, Paul",field_out,hit_into_play,CLE,CHC,6,R,R,4,2,MLBAM_457759
SL,"Jensen, Wil",truncated_pa,called_strike,CLE,CHC,2,L,R,4,0,MLBAM_467793
SL,"Dion, Will",single,hit_into_play,KC,CLE,8,L,L,0,5,MLBAM_688457
SL,"Morehouse, Zane",home_run,hit_into_play,CLE,CHC,9,L,R,4,6,MLBAM_675628
FF,"Gausman, Kevin",strikeout,called_strike,TOR,HOU,1,L,R,0,0,MLBAM_669450
,"Cronin, Declan",single,hit_into_play,WSH,MIA,4,R,R,3,5,MLBAM_665953
SL,"Sandlin, Nick",field_out,hit_into_play,TOR,HOU,6,R,R,1,3,MLBAM_701358
ST,"Webb, Logan",single,hit_into_play,COL,SF,1,R,R,0,1,MLBAM_686668
,"Burke, Brock",strikeout,swinging_strike,LAA,COL,5,R,L,1,3,MLBAM_691720
FF,"Santillan, Tony",field_out,hit_into_play,SD,CIN,5,R,R,1,3,MLBAM_593428
SI,"Wynne, Randy",field_out,hit_into_play,SD,CIN,9,L,R,3,9,MLBAM_672359
SL,"Nuñez, Juan",single,hit_into_play,SD,CIN,7,R,R,2,5,MLBAM_806230
CH,"Rodriguez, Bradgley",field_out,hit_into_play,SD,CIN,8,L,R,3,7,MLBAM_674441
FS,"McGough, Scott",strikeout,swinging_strike,LAD,AZ,4,L,R,3,1,MLBAM_660271
FC,"Curtiss, John",double,hit_into_play,LAD,AZ,1,L,R,0,0,MLBAM_660271
FF,"Little, Jack",field_out,hit_into_play,LAD,AZ,9,R,R,6,2,MLBAM_688311
SL,"Carey, Jack",field_out,hit_into_play,PIT,BAL,2,L,R,0,2,MLBAM_702616
SL,"Stoudt, Levi",field_out,hit_into_play,PIT,BAL,4,R,R,2,3,MLBAM_680779
SI,"Richmond, Nick",field_out,hit_into_play,PIT,BAL,2,R,R,0,3,MLBAM_643396
SI,"Angelo, Roman",field_out,hit_into_play,LAD,AZ,6,R,R,5,2,MLBAM_656308
FF,"Finnegan, Kyle",double,hit_into_play,MIA,WSH,5,R,R,2,7,MLBAM_682663
SI,"Kempner, William",home_run,hit_into_play,MIA,WSH,3,L,R,1,1,MLBAM_660688
,"Lawrence, Casey",single,hit_into_play,MIL,SEA,1,R,R,0,3,MLBAM_694192
,"Yoho, Craig",field_out,hit_into_play,MIL,SEA,5,L,R,7,3,MLBAM_663728
ST,"Padilla, Nicholas",field_out,hit_into_play,MIN,PHI,5,R,R,0,4,MLBAM_543877
FF,"Márquez, Germán",single,hit_into_play,COL,SF,1,L,R,0,0,MLBAM_687529
FF,"Gordon, Tanner",field_out,hit_into_play,COL,SF,5,R,R,2,6,MLBAM_669477
FC,"Liberatore, Matthew",field_out,hit_into_play,NYM,STL,6,L,L,6,0,MLBAM_643446
FF,"Fernandez, Ryan",double,hit_into_play,NYM,STL,5,L,R,4,0,MLBAM_665742
CU,"Feigl, Brady",field_out,hit_into_play,MIN,PHI,2,R,L,0,4,MLBAM_679032
,"Dallas, Micah",single,hit_into_play,ATH,CWS,9,L,R,3,8,MLBAM_700337
,"Quantrill, Cal",single,hit_into_play,WSH,MIA,1,L,R,0,1,MLBAM_682928
FF,"McKenzie, Triston",field_out,hit_into_play,CLE,CHC,1,L,R,0,0,MLBAM_660644
ST,"Bubic, Kris",field_out,hit_into_play,KC,CLE,1,R,L,0,0,MLBAM_677587
FF,"Allard, Kolby",single,hit_into_play,KC,CLE,6,R,L,0,3,MLBAM_663697
CH,"Schreiber, John",single,hit_into_play,KC,CLE,7,L,R,0,3,MLBAM_694876
FF,"Jensen, Wil",single,hit_into_play,CLE,CHC,2,L,R,4,0,MLBAM_608070
FF,"Gaddis, Hunter",field_out,hit_into_play,CLE,CHC,5,R,R,4,2,MLBAM_681047
,"Helvey, Clay",field_out,hit_into_play,WSH,MIA,5,R,R,3,7,MLBAM_681393
,"Acosta, Daison",force_out,hit_into_play,WSH,MIA,3,R,R,3,4,MLBAM_546991
,"Hernández, Daysbel",field_out,hit_into_play,ATL,TB,6,R,R,2,4,MLBAM_678554
SI,"Contreras, Luis",field_out,hit_into_play,TOR,HOU,4,R,R,1,3,MLBAM_676391
,"Monteverde, Patrick",single,hit_into_play,WSH,MIA,7,R,L,4,9,MLBAM_642708
FF,"Gordon, Colton",field_out,hit_into_play,TOR,HOU,1,R,L,0,0,MLBAM_666182
,"Bigge, Hunter",field_out,hit_into_play,ATL,TB,4,L,R,2,4,MLBAM_671739
FF,"Francisco, Carlos A.",field_out,hit_into_play,MIN,PHI,9,R,R,0,4,MLBAM_669137
,"Rolison, Ryan",single,hit_into_play,LAA,COL,8,L,L,11,3,MLBAM_694848
FF,"Maxwell, Zach",field_out,hit_into_play,SD,CIN,6,L,R,2,5,MLBAM_650333
SL,"Wynne, Randy",double,hit_into_play,SD,CIN,9,R,R,3,9,MLBAM_663604
SI,"García, Luis",field_out,hit_into_play,LAD,AZ,8,R,R,6,2,MLBAM_801822
FF,"Dreyer, Jack",field_out,hit_into_play,LAD,AZ,6,L,L,5,1,MLBAM_677950
SL,"Borucki, Ryan",single,hit_into_play,PIT,BAL,8,R,L,3,6,MLBAM_668974
FF,"Ashcraft, Braxton",field_out,hit_into_play,PIT,BAL,6,L,R,2,6,MLBAM_666185
FF,"Maeda, Kenta",home_run,hit_into_play,NYY,DET,1,L,R,0,0,MLBAM_669224
FF,"Parker, Mitchell",double,hit_into_play,MIA,WSH,1,R,L,0,0,MLBAM_669364
,"Lao, Sauryn",field_out,hit_into_play,MIL,SEA,8,L,R,7,5,MLBAM_672012
SI,"Zuñiga, Guillo",field_out,hit_into_play,MIN,PHI,8,R,R,0,4,MLBAM_807712
,"Hill, Jaden",home_run,hit_into_play,LAA,COL,6,R,R,2,3,MLBAM_624585
,"Lee, Dylan",single,hit_into_play,ATL,TB,5,R,L,2,4,MLBAM_650490
FF,"Johnson, Seth",double,hit_into_play,MIN,PHI,1,L,R,0,0,MLBAM_670242
FF,"Lorenzen, Michael",field_out,hit_into_play,KC,CLE,4,R,R,0,2,MLBAM_672356
FF,"Dion, Will",single,hit_into_play,KC,CLE,8,R,L,0,5,MLBAM_686475
FF,"Tyranski, Mitchell",field_out,hit_into_play,CLE,CHC,9,L,L,4,7,MLBAM_690984
FF,"Imanaga, Shota",field_out,hit_into_play,CLE,CHC,1,L,L,0,0,MLBAM_680757
FF,"Angelo, Roman",field_out,hit_into_play,LAD,AZ,6,L,R,5,2,MLBAM_687221
CH,"Tamarez, Misael",field_out,hit_into_play,TOR,HOU,8,R,R,6,3,MLBAM_664702
CU,"Irvin, Jake",walk,ball,NYM,WSH,4,R,R,6,0,MLBAM_668901
FF,"Eovaldi, Nathan",field_out,hit_into_play,AZ,TEX,4,R,R,4,0,MLBAM_641658
CH,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,4,L,R,6,0,MLBAM_596019
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,4,L,R,6,0,MLBAM_702501
FC,"Eovaldi, Nathan",strikeout,called_strike,AZ,TEX,4,L,R,4,0,MLBAM_694815
FF,"Irvin, Jake",strikeout,swinging_strike,NYM,WSH,3,R,R,6,0,MLBAM_656883
KC,"Pallante, Andre",field_out,hit_into_play,STL,NYY,4,L,R,1,4,MLBAM_668752
CH,"Holmes, Clay",field_out,hit_into_play,NYM,WSH,4,R,R,6,0,MLBAM_669743
FF,"Snell, Blake",field_out,hit_into_play,LAD,ATH,4,R,L,0,4,MLBAM_664670
FF,"Eovaldi, Nathan",field_out,hit_into_play,AZ,TEX,4,R,R,4,0,MLBAM_663731
FF,"Pallante, Andre",walk,ball,STL,NYY,4,L,R,1,4,MLBAM_665998
,"Bradley, Taj",strikeout,called_strike,TB,TOR,4,R,R,3,2,MLBAM_694661
ST,"Holmes, Clay",double,hit_into_play,NYM,WSH,4,L,R,6,0,MLBAM_671277
,"Taillon, Jameson",strikeout,called_strike,CHC,SF,4,R,R,4,2,MLBAM_545358
FF,"Feltner, Ryan",walk,ball,SEA,COL,4,R,R,0,1,MLBAM_456781
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,3,R,R,6,0,MLBAM_665782
CH,"Skubal, Tarik",strikeout,swinging_strike,DET,PIT,4,L,L,5,2,MLBAM_624428
CH,"Holmes, Clay",strikeout,swinging_strike,NYM,WSH,4,R,R,6,0,MLBAM_657557
FF,"Eovaldi, Nathan",walk,ball,AZ,TEX,4,R,R,4,0,MLBAM_666197
,"Hicks, Jordan",field_out,hit_into_play,SF,SD,4,L,R,0,3,MLBAM_642180
,"Roupp, Landen",strikeout,called_strike,CHC,SF,4,R,R,4,2,MLBAM_542932
FF,"Snell, Blake",field_out,hit_into_play,LAD,ATH,4,L,L,0,4,MLBAM_682183
,"Waldron, Matt",single,hit_into_play,SF,SD,6,R,R,3,3,MLBAM_666464
,"Bradley, Taj",strikeout,called_strike,TB,TOR,3,L,R,0,2,MLBAM_672642
,"Valdez, Framber",field_out,hit_into_play,HOU,MIA,3,R,L,0,3,MLBAM_546991
FF,"Snell, Blake",strikeout,swinging_strike,LAD,ATH,3,L,L,0,4,MLBAM_668832
,"Taillon, Jameson",walk,ball,CHC,SF,4,L,R,4,2,MLBAM_687529
,"Smith-Shawver, AJ",strikeout,swinging_strike,BOS,ATL,4,R,R,2,1,MLBAM_663853
,"Waldron, Matt",strikeout,called_strike,SF,SD,6,L,R,3,3,MLBAM_573262
,"Ashcraft, Graham",strikeout,swinging_strike,LAA,CIN,4,L,R,1,0,MLBAM_666160
,"Roupp, Landen",single,hit_into_play,CHC,SF,4,R,R,4,2,MLBAM_608348
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,3,R,R,6,0,MLBAM_672744
ST,"Estes, Joey",hit_by_pitch,hit_by_pitch,LAD,ATH,4,R,R,0,4,MLBAM_605131
FC,"Spence, Mitch",single,hit_into_play,ATH,AZ,4,R,R,4,0,MLBAM_694374
KC,"Pallante, Andre",single,hit_into_play,STL,NYY,4,R,R,1,4,MLBAM_672724
FC,"Burnes, Corbin",field_out,hit_into_play,AZ,TEX,4,R,R,2,0,MLBAM_669394
CU,"Feltner, Ryan",walk,ball,SEA,COL,4,L,R,0,1,MLBAM_670042
CU,"Spence, Mitch",field_out,hit_into_play,ATH,AZ,4,L,R,4,0,MLBAM_680728
FF,"Eovaldi, Nathan",single,hit_into_play,AZ,TEX,4,R,R,4,0,MLBAM_641820
FF,"Estes, Joey",double,hit_into_play,LAD,ATH,4,R,R,0,4,MLBAM_571771
FF,"Heaney, Andrew",single,hit_into_play,DET,PIT,3,L,L,2,2,MLBAM_682985
,"Valdez, Framber",walk,ball,HOU,MIA,3,R,L,0,3,MLBAM_691594
FF,"Skubal, Tarik",strikeout,swinging_strike,DET,PIT,3,R,L,1,2,MLBAM_695257
,"Roupp, Landen",field_out,hit_into_play,CHC,SF,4,L,R,4,2,MLBAM_691718
,"Bradley, Taj",force_out,hit_into_play,TB,TOR,3,R,R,0,2,MLBAM_677870
,"Hicks, Jordan",field_out,hit_into_play,SF,SD,4,R,R,0,3,MLBAM_669200
,"Berríos, José",field_out,hit_into_play,TB,TOR,4,R,R,3,2,MLBAM_676356
,"Taillon, Jameson",field_out,hit_into_play,CHC,SF,4,R,R,4,2,MLBAM_669477
CH,"Castillo, Luis",single,hit_into_play,SEA,COL,4,L,R,0,0,MLBAM_666134
,"Ashcraft, Graham",field_out,hit_into_play,LAA,CIN,4,L,R,1,0,MLBAM_694384
,"Taillon, Jameson",field_out,hit_into_play,CHC,SF,4,L,R,4,2,MLBAM_571875
,"Smith-Shawver, AJ",field_out,hit_into_play,BOS,ATL,4,R,R,2,1,MLBAM_678882
,"Woods Richardson, Simeon",strikeout,swinging_strike,BAL,MIN,3,R,R,3,0,MLBAM_596142
,"Elder, Bryce",strikeout,called_strike,BOS,ATL,7,R,R,6,3,MLBAM_664874
FF,"Estes, Joey",field_out,hit_into_play,LAD,ATH,4,L,R,0,4,MLBAM_624424
FC,"Spence, Mitch",fielders_choice,hit_into_play,ATH,AZ,4,R,R,4,0,MLBAM_691783
CU,"Snell, Blake",single,hit_into_play,LAD,ATH,3,R,L,0,3,MLBAM_649966
FF,"Holmes, Clay",strikeout,swinging_strike,NYM,WSH,3,L,R,6,0,MLBAM_663993
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,2,R,R,6,0,MLBAM_621438
FC,"Ward, Thaddeus",grounded_into_double_play,hit_into_play,PHI,BAL,3,R,R,3,1,MLBAM_592663
FF,"Pallante, Andre",strikeout,foul_tip,STL,NYY,3,L,R,1,4,MLBAM_665828
,"Roupp, Landen",field_out,hit_into_play,CHC,SF,3,R,R,4,1,MLBAM_621020
,"Waldron, Matt",hit_by_pitch,hit_by_pitch,SF,SD,6,R,R,3,3,MLBAM_669087
ST,"Williams, Gavin",strikeout,swinging_strike,CLE,CWS,4,R,R,1,0,MLBAM_666915
FC,"Spence, Mitch",single,hit_into_play,ATH,AZ,4,L,R,4,0,MLBAM_647304
CU,"Snell, Blake",field_out,hit_into_play,LAD,ATH,3,L,L,0,3,MLBAM_691016
,"Ashcraft, Graham",field_out,hit_into_play,LAA,CIN,4,L,R,1,0,MLBAM_660162
SL,"Skubal, Tarik",single,hit_into_play,DET,PIT,3,R,L,1,1,MLBAM_663698
,"Bradley, Taj",strikeout,swinging_strike,TB,TOR,3,L,R,0,2,MLBAM_680718
FC,"Burnes, Corbin",strikeout,foul_tip,AZ,TEX,4,R,R,2,0,MLBAM_673962
,"Taillon, Jameson",single,hit_into_play,CHC,SF,4,R,R,4,2,MLBAM_682641
,"Smith-Shawver, AJ",field_out,hit_into_play,BOS,ATL,4,R,R,2,1,MLBAM_608701
,"Fitts, Richard",walk,ball,BOS,ATL,3,R,R,2,0,MLBAM_542303
,"Hicks, Jordan",walk,ball,SF,SD,3,R,R,0,3,MLBAM_553869
,"Valdez, Framber",field_out,hit_into_play,HOU,MIA,3,R,L,0,3,MLBAM_681715
FS,"Eovaldi, Nathan",home_run,hit_into_play,AZ,TEX,4,R,R,2,0,MLBAM_545341
ST,"Walston, Blake",single,hit_into_play,ATH,AZ,3,R,L,1,0,MLBAM_680869
,"Roupp, Landen",field_out,hit_into_play,CHC,SF,3,R,R,4,1,MLBAM_457759
SI,"Pallante, Andre",home_run,hit_into_play,STL,NYY,3,L,R,1,2,MLBAM_641555
CU,"Irvin, Jake",walk,ball,NYM,WSH,2,L,R,6,0,MLBAM_643446
,"Berríos, José",field_out,hit_into_play,TB,TOR,4,R,R,3,2,MLBAM_676609
FF,"Feltner, Ryan",walk,ball,SEA,COL,4,L,R,0,1,MLBAM_663728
FF,"Ward, Thaddeus",single,hit_into_play,PHI,BAL,3,L,R,1,1,MLBAM_547180
FF,"Eovaldi, Nathan",single,hit_into_play,AZ,TEX,4,R,R,2,0,MLBAM_553993
SL,"Estes, Joey",field_out,hit_into_play,LAD,ATH,4,R,R,0,4,MLBAM_606192
CU,"Spence, Mitch",strikeout,swinging_strike,ATH,AZ,3,L,R,1,0,MLBAM_664983
CH,"Snell, Blake",double,hit_into_play,LAD,ATH,3,R,L,0,1,MLBAM_570482
,"Roupp, Landen",strikeout,swinging_strike,CHC,SF,3,L,R,4,1,MLBAM_683737
,"Smith-Shawver, AJ",field_out,hit_into_play,BOS,ATL,3,R,R,2,1,MLBAM_657136
SL,"Carrasco, Carlos",strikeout,swinging_strike,STL,NYY,3,R,R,1,4,MLBAM_575929
,"Taillon, Jameson",home_run,hit_into_play,CHC,SF,4,L,R,4,1,MLBAM_664774
FF,"Williams, Gavin",strikeout,called_strike,CLE,CWS,4,L,R,1,0,MLBAM_642136
ST,"Allen, Logan",strikeout,swinging_strike,CLE,CWS,9,R,L,1,0,MLBAM_666915
,"Woods Richardson, Simeon",single,hit_into_play,BAL,MIN,3,L,R,3,0,MLBAM_681297
,"Smith-Shawver, AJ",field_out,hit_into_play,BOS,ATL,3,L,R,2,1,MLBAM_666152
,"Bradley, Taj",single,hit_into_play,TB,TOR,3,L,R,0,2,MLBAM_623168
FF,"Snell, Blake",walk,ball,LAD,ATH,3,R,L,0,1,MLBAM_665923
ST,"Holmes, Clay",walk,ball,NYM,WSH,3,L,R,6,0,MLBAM_695578
SI,"Ward, Thaddeus",walk,ball,PHI,BAL,3,R,R,1,1,MLBAM_607208
CU,"Walston, Blake",field_out,hit_into_play,ATH,AZ,3,R,L,1,0,MLBAM_805779
FS,"Civale, Aaron",field_out,hit_into_play,KC,MIL,3,L,R,2,1,MLBAM_686681
FF,"Castillo, Luis",field_out,hit_into_play,SEA,COL,4,L,R,0,0,MLBAM_669911
,"Elder, Bryce",double,hit_into_play,BOS,ATL,7,L,R,5,3,MLBAM_681132
,"Valdez, Framber",hit_by_pitch,hit_by_pitch,HOU,MIA,3,L,L,0,3,MLBAM_689414
,"Ashcraft, Graham",strikeout,called_strike,LAA,CIN,3,R,R,1,0,MLBAM_624585
SV,"Ferguson, Caleb",double_play,hit_into_play,DET,PIT,6,L,L,5,3,MLBAM_703601
SL,"Estes, Joey",field_out,hit_into_play,LAD,ATH,3,L,R,0,4,MLBAM_518692
FF,"Pallante, Andre",single,hit_into_play,STL,NYY,3,L,R,1,2,MLBAM_691176
,"Hicks, Jordan",double,hit_into_play,SF,SD,3,R,R,0,2,MLBAM_493329
FC,"Burnes, Corbin",field_out,hit_into_play,AZ,TEX,4,L,R,2,0,MLBAM_592626
FF,"Eovaldi, Nathan",field_out,hit_into_play,AZ,TEX,3,R,R,2,0,MLBAM_666971
CH,"Skubal, Tarik",field_out,hit_into_play,DET,PIT,3,R,L,1,1,MLBAM_693304
FF,"Cortes, Nestor",field_out,hit_into_play,KC,MIL,7,R,L,3,2,MLBAM_686894
,"Bradley, Taj",single,hit_into_play,TB,TOR,3,L,R,0,2,MLBAM_702176
,"Woods Richardson, Simeon",strikeout,called_strike,BAL,MIN,3,R,R,3,0,MLBAM_641933
CH,"Carrasco, Carlos",strikeout,swinging_strike,STL,NYY,3,L,R,1,4,MLBAM_663457
SI,"Skubal, Tarik",single,hit_into_play,DET,PIT,3,R,L,1,1,MLBAM_682848
FF,"Heaney, Andrew",walk,ball,DET,PIT,3,R,L,2,2,MLBAM_650402
CH,"Cameron, Noah",field_out,hit_into_play,KC,MIL,3,L,L,1,1,MLBAM_672012
CH,"Walston, Blake",double,hit_into_play,ATH,AZ,3,L,L,1,0,MLBAM_671732
,"Taillon, Jameson",field_out,hit_into_play,CHC,SF,3,R,R,3,1,MLBAM_666149
FF,"Williams, Gavin",single,hit_into_play,CLE,CWS,4,R,R,1,0,MLBAM_592273
,"Bradley, Taj",field_error,hit_into_play,TB,TOR,2,L,R,0,1,MLBAM_662139
,"Smith-Shawver, AJ",strikeout,called_strike,BOS,ATL,3,R,R,2,1,MLBAM_596115
FC,"Burnes, Corbin",single,hit_into_play,AZ,TEX,4,R,R,2,0,MLBAM_694671
,"Fitts, Richard",walk,ball,BOS,ATL,3,R,R,2,0,MLBAM_663897
FF,"Pallante, Andre",home_run,hit_into_play,STL,NYY,3,L,R,1,0,MLBAM_665862
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,2,R,R,6,0,MLBAM_624413
,"Sugano, Tomoyuki",strikeout,called_strike,BAL,MIN,3,L,R,0,0,MLBAM_645801
,"Taillon, Jameson",strikeout,called_strike,CHC,SF,3,L,R,3,1,MLBAM_666183
FF,"Williams, Gavin",field_out,hit_into_play,CLE,CWS,3,R,R,1,0,MLBAM_683734
,"Berríos, José",strikeout,called_strike,TB,TOR,4,R,R,3,2,MLBAM_666624
,"Pivetta, Nick",field_out,hit_into_play,SF,SD,3,R,R,0,3,MLBAM_671218
,"Hicks, Jordan",double,hit_into_play,SF,SD,3,R,R,0,0,MLBAM_656582
SL,"Feltner, Ryan",field_out,hit_into_play,SEA,COL,4,R,R,0,1,MLBAM_677594
,"Kochanowicz, Jack",field_out,hit_into_play,LAA,CIN,4,L,R,1,0,MLBAM_666158
FC,"Spence, Mitch",walk,ball,ATH,AZ,3,L,R,1,0,MLBAM_672695
SI,"Ward, Thaddeus",field_out,hit_into_play,PHI,BAL,3,L,R,1,1,MLBAM_656941
SL,"Headrick, Brent",field_out,hit_into_play,STL,NYY,5,L,L,3,5,MLBAM_676475
FF,"Skubal, Tarik",home_run,hit_into_play,DET,PIT,3,R,L,1,0,MLBAM_502054
FC,"Burnes, Corbin",walk,ball,AZ,TEX,4,L,R,2,0,MLBAM_608369
FF,"Civale, Aaron",field_out,hit_into_play,KC,MIL,3,R,R,2,1,MLBAM_663697
ST,"Williams, Gavin",walk,ball,CLE,CWS,3,L,R,1,0,MLBAM_681460
FF,"Allen, Logan",field_out,hit_into_play,CLE,CWS,9,R,L,1,0,MLBAM_700337
CH,"Adams, Mason",strikeout,foul_tip,CLE,CWS,3,L,R,1,0,MLBAM_467793
,"Waldron, Matt",single,hit_into_play,SF,SD,6,R,R,2,3,MLBAM_527038
FC,"Walston, Blake",field_out,hit_into_play,ATH,AZ,2,R,L,1,0,MLBAM_672016
,"Ashcraft, Graham",walk,ball,LAA,CIN,3,R,R,1,0,MLBAM_545361
FC,"Holmes, Clay",strikeout,swinging_strike,NYM,WSH,3,L,R,6,0,MLBAM_682928
SL,"Castillo, Luis",double,hit_into_play,SEA,COL,4,R,R,0,0,MLBAM_678662
,"Roupp, Landen",home_run,hit_into_play,CHC,SF,3,L,R,3,1,MLBAM_663656
SI,"McGreevy, Michael",field_out,hit_into_play,STL,NYY,7,R,R,4,5,MLBAM_622569
FF,"Feltner, Ryan",strikeout,swinging_strike,SEA,COL,3,R,R,0,0,MLBAM_645302
,"Valdez, Framber",field_out,hit_into_play,HOU,MIA,3,R,L,0,3,MLBAM_676572
SL,"Snell, Blake",strikeout,swinging_strike,LAD,ATH,3,L,L,0,1,MLBAM_680996
,"Pivetta, Nick",strikeout,called_strike,SF,SD,3,L,R,0,3,MLBAM_689172
,"Dobnak, Randy",field_out,hit_into_play,BAL,MIN,7,L,R,4,3,MLBAM_694212
,"Waldron, Matt",walk,ball,SF,SD,6,R,R,2,3,MLBAM_656305
,"Woods Richardson, Simeon",single,hit_into_play,BAL,MIN,3,L,R,2,0,MLBAM_656811
FF,"Headrick, Brent",field_out,hit_into_play,STL,NYY,5,R,L,3,5,MLBAM_571448
SI,"Ward, Thaddeus",walk,ball,PHI,BAL,3,R,R,1,1,MLBAM_640458
FC,"Cortes, Nestor",strikeout,swinging_strike,KC,MIL,7,R,L,3,2,MLBAM_679845
FC,"Eovaldi, Nathan",field_out,hit_into_play,AZ,TEX,3,L,R,2,0,MLBAM_645444
,"Kochanowicz, Jack",strikeout,called_strike,LAA,CIN,4,R,R,1,0,MLBAM_669289
FF,"Ferguson, Caleb",hit_by_pitch,hit_by_pitch,DET,PIT,6,R,L,5,3,MLBAM_701678
,"Smith-Shawver, AJ",field_out,hit_into_play,BOS,ATL,2,R,R,2,0,MLBAM_608324
FF,"Ferguson, Caleb",force_out,hit_into_play,DET,PIT,5,R,L,5,3,MLBAM_668670
SI,"Pallante, Andre",single,hit_into_play,STL,NYY,3,R,R,1,0,MLBAM_683011
SL,"Estes, Joey",field_out,hit_into_play,LAD,ATH,3,L,R,0,4,MLBAM_669242
,"Valdez, Framber",field_out,hit_into_play,HOU,MIA,2,R,L,0,3,MLBAM_656537
,"Dobnak, Randy",strikeout,swinging_strike,BAL,MIN,7,L,R,4,3,MLBAM_800449
CU,"Irvin, Jake",field_out,hit_into_play,NYM,WSH,2,R,R,6,0,MLBAM_668901
SI,"Walston, Blake",single,hit_into_play,ATH,AZ,2,L,L,0,0,MLBAM_701762
,"Fitts, Richard",field_out,hit_into_play,BOS,ATL,3,L,R,2,0,MLBAM_672284
,"Berríos, José",grounded_into_double_play,hit_into_play,TB,TOR,3,L,R,3,2,MLBAM_680700
,"Bradley, Taj",strikeout,called_strike,TB,TOR,2,L,R,0,1,MLBAM_695238
,"Hicks, Jordan",single,hit_into_play,SF,SD,3,R,R,0,0,MLBAM_666703
SL,"Castillo, Luis",truncated_pa,swinging_strike,SEA,COL,3,R,R,0,0,MLBAM_678662
FC,"Cameron, Noah",sac_bunt,hit_into_play,KC,MIL,3,R,L,1,0,MLBAM_681962
,"Taillon, Jameson",single,hit_into_play,CHC,SF,3,R,R,3,1,MLBAM_683766
SI,"Carrasco, Carlos",field_out,hit_into_play,STL,NYY,3,R,R,1,4,MLBAM_691026
FF,"Adams, Mason",single,hit_into_play,CLE,CWS,3,R,R,1,0,MLBAM_657041
,"Sugano, Tomoyuki",strikeout,swinging_strike,BAL,MIN,3,L,R,0,0,MLBAM_680577
FF,"Skubal, Tarik",strikeout,swinging_strike,DET,PIT,3,L,L,1,0,MLBAM_665839
FF,"Headrick, Brent",walk,ball,STL,NYY,5,R,L,3,5,MLBAM_575929
,"Valdez, Framber",double,hit_into_play,HOU,MIA,2,R,L,0,2,MLBAM_681393
SI,"Burnes, Corbin",field_out,hit_into_play,AZ,TEX,3,R,R,2,0,MLBAM_543760
FS,"Eovaldi, Nathan",field_out,hit_into_play,AZ,TEX,3,R,R,2,0,MLBAM_641658
CU,"Cameron, Noah",walk,ball,KC,MIL,3,L,L,1,0,MLBAM_686217
,"Anderson, Shaun",grounded_into_double_play,hit_into_play,LAA,CIN,9,L,R,4,1,MLBAM_699115
CU,"Spence, Mitch",field_out,hit_into_play,ATH,AZ,3,L,R,1,0,MLBAM_606466
,"Roupp, Landen",grounded_into_double_play,hit_into_play,CHC,SF,2,R,R,3,1,MLBAM_673548
SI,"Ferguson, Caleb",strikeout,swinging_strike,DET,PIT,5,L,L,5,3,MLBAM_681481
FF,"Allen, Logan",single,hit_into_play,CLE,CWS,9,R,L,1,0,MLBAM_682868
FF,"Castillo, Luis",field_out,hit_into_play,SEA,COL,3,L,R,0,0,MLBAM_605361
